x y U
6.060606060606060774e-01 9.090909090909091161e-02 2.248251267957356546e-03
6.363636363636363535e-01 9.090909090909091161e-02 1.708024291431542788e-03
6.666666666666667407e-01 9.090909090909091161e-02 1.139581607523292494e-03
6.969696969696970168e-01 9.090909090909091161e-02 5.930458803309886055e-04
7.272727272727272929e-01 9.090909090909091161e-02 1.117799748675920218e-04
7.575757575757575690e-01 9.090909090909091161e-02 -2.721622670113833277e-04
7.878787878787878451e-01 9.090909090909091161e-02 -5.406601728954620436e-04
8.181818181818182323e-01 9.090909090909091161e-02 -6.899571367457294803e-04
8.484848484848485084e-01 9.090909090909091161e-02 -7.289961264058265455e-04
8.787878787878787845e-01 9.090909090909091161e-02 -6.760938627926976448e-04
9.090909090909091717e-01 9.090909090909091161e-02 -5.546380551323302176e-04
9.393939393939394478e-01 9.090909090909091161e-02 -3.886163573613765415e-04
9.696969696969697239e-01 9.090909090909091161e-02 -1.987653552288836062e-04
3.030303030303030387e-02 1.212121212121212155e-01 -2.612836872511521582e-04
6.060606060606060774e-02 1.212121212121212155e-01 -5.007215484332796715e-04
9.090909090909091161e-02 1.212121212121212155e-01 -6.760938627927127152e-04
1.212121212121212155e-01 1.212121212121212155e-01 -7.253161975478854316e-04
1.515151515151515194e-01 1.212121212121212155e-01 -5.750179199100669989e-04
1.818181818181818232e-01 1.212121212121212155e-01 -1.531372532474829014e-04
2.121212121212121271e-01 1.212121212121212155e-01 5.966408151864746991e-04
2.424242424242424310e-01 1.212121212121212155e-01 1.701099178037430038e-03
2.727272727272727071e-01 1.212121212121212155e-01 3.146892061777659469e-03
3.030303030303030387e-01 1.212121212121212155e-01 4.875272354562788790e-03
3.333333333333333703e-01 1.212121212121212155e-01 6.783486545223298830e-03
3.636363636363636465e-01 1.212121212121212155e-01 8.733122643098330945e-03
3.939393939393939226e-01 1.212121212121212155e-01 1.056454584794677687e-02
4.242424242424242542e-01 1.212121212121212155e-01 1.211551064422019576e-02
4.545454545454545858e-01 1.212121212121212155e-01 1.324128027164717634e-02
4.848484848484848619e-01 1.212121212121212155e-01 1.383325278016276846e-02
5.151515151515151381e-01 1.212121212121212155e-01 1.383325278016277540e-02
5.454545454545454142e-01 1.212121212121212155e-01 1.324128027164719716e-02
5.757575757575758013e-01 1.212121212121212155e-01 1.211551064422022005e-02
6.060606060606060774e-01 1.212121212121212155e-01 1.056454584794680462e-02
6.363636363636363535e-01 1.212121212121212155e-01 8.733122643098365639e-03
6.666666666666667407e-01 1.212121212121212155e-01 6.783486545223337862e-03
6.969696969696970168e-01 1.212121212121212155e-01 4.875272354562834760e-03
7.272727272727272929e-01 1.212121212121212155e-01 3.146892061777708909e-03
7.575757575757575690e-01 1.212121212121212155e-01 1.701099178037480345e-03
7.878787878787878451e-01 1.212121212121212155e-01 5.966408151865218619e-04
8.181818181818182323e-01 1.212121212121212155e-01 -1.531372532474402652e-04
8.484848484848485084e-01 1.212121212121212155e-01 -5.750179199100310034e-04
8.787878787878787845e-01 1.212121212121212155e-01 -7.253161975478565919e-04
9.090909090909091717e-01 1.212121212121212155e-01 -6.760938627926911396e-04
9.393939393939394478e-01 1.212121212121212155e-01 -5.007215484332644927e-04
9.696969696969697239e-01 1.212121212121212155e-01 -2.612836872511443520e-04
3.030303030303030387e-02 1.515151515151515194e-01 -3.212426267265320115e-04
6.060606060606060774e-02 1.515151515151515194e-01 -5.962367399940343531e-04
9.090909090909091161e-02 1.515151515151515194e-01 -7.289961264058429169e-04
1.212121212121212155e-01 1.515151515151515194e-01 -5.750179199100620116e-04
1.515151515151515194e-01 1.515151515151515194e-01 3.789656390715331072e-05
1.818181818181818232e-01 1.515151515151515194e-01 1.279360449137604064e-03
2.121212121212121271e-01 1.515151515151515194e-01 3.281866709761336980e-03
2.424242424242424310e-01 1.515151515151515194e-01 6.107910641987475582e-03
2.727272727272727071e-01 1.515151515151515194e-01 9.724766009716681592e-03
3.030303030303030387e-01 1.515151515151515194e-01 1.399195650223816929e-02
3.333333333333333703e-01 1.515151515151515194e-01 1.866458783920941014e-02
3.636363636363636465e-01 1.515151515151515194e-01 2.341319831160634107e-02
3.939393939393939226e-01 1.515151515151515194e-01 2.785806024810548800e-02
4.242424242424242542e-01 1.515151515151515194e-01 3.161338772853079099e-02
4.545454545454545858e-01 1.515151515151515194e-01 3.433511239671659804e-02
4.848484848484848619e-01 1.515151515151515194e-01 3.576510546066052204e-02
5.151515151515151381e-01 1.515151515151515194e-01 3.576510546066053592e-02
5.454545454545454142e-01 1.515151515151515194e-01 3.433511239671662579e-02
5.757575757575758013e-01 1.515151515151515194e-01 3.161338772853081874e-02
6.060606060606060774e-01 1.515151515151515194e-01 2.785806024810551923e-02
6.363636363636363535e-01 1.515151515151515194e-01 2.341319831160637924e-02
6.666666666666667407e-01 1.515151515151515194e-01 1.866458783920945871e-02
6.969696969696970168e-01 1.515151515151515194e-01 1.399195650223822654e-02
7.272727272727272929e-01 1.515151515151515194e-01 9.724766009716742307e-03
7.575757575757575690e-01 1.515151515151515194e-01 6.107910641987538899e-03
7.878787878787878451e-01 1.515151515151515194e-01 3.281866709761396828e-03
8.181818181818182323e-01 1.515151515151515194e-01 1.279360449137658274e-03
8.484848484848485084e-01 1.515151515151515194e-01 3.789656390719996530e-05
8.787878787878787845e-01 1.515151515151515194e-01 -5.750179199100240645e-04
9.090909090909091717e-01 1.515151515151515194e-01 -7.289961264058145108e-04
9.393939393939394478e-01 1.515151515151515194e-01 -5.962367399940142953e-04
9.696969696969697239e-01 1.515151515151515194e-01 -3.212426267265215490e-04
3.030303030303030387e-02 1.818181818181818232e-01 -3.784215117185993392e-04
6.060606060606060774e-02 1.818181818181818232e-01 -6.704919597387826429e-04
9.090909090909091161e-02 1.818181818181818232e-01 -6.899571367457546338e-04
1.212121212121212155e-01 1.818181818181818232e-01 -1.531372532474852325e-04
1.515151515151515194e-01 1.818181818181818232e-01 1.279360449137599944e-03
1.818181818181818232e-01 1.818181818181818232e-01 3.942297231468329735e-03
2.121212121212121271e-01 1.818181818181818232e-01 8.097163338076727307e-03
2.424242424242424310e-01 1.818181818181818232e-01 1.386692357394822203e-02
2.727272727272727071e-01 1.818181818181818232e-01 2.118599692784837660e-02
3.030303030303030387e-01 1.818181818181818232e-01 2.977542928179273407e-02
3.333333333333333703e-01 1.818181818181818232e-01 3.914950597287709250e-02
3.636363636363636465e-01 1.818181818181818232e-01 4.865508988049466882e-02
3.939393939393939226e-01 1.818181818181818232e-01 5.753957888579060154e-02
4.242424242424242542e-01 1.818181818181818232e-01 6.503847592403849687e-02
4.545454545454545858e-01 1.818181818181818232e-01 7.047001741314271039e-02
4.848484848484848619e-01 1.818181818181818232e-01 7.332275676154004218e-02
5.151515151515151381e-01 1.818181818181818232e-01 7.332275676154004218e-02
5.454545454545454142e-01 1.818181818181818232e-01 7.047001741314273815e-02
5.757575757575758013e-01 1.818181818181818232e-01 6.503847592403852462e-02
6.060606060606060774e-01 1.818181818181818232e-01 5.753957888579064317e-02
6.363636363636363535e-01 1.818181818181818232e-01 4.865508988049472433e-02
6.666666666666667407e-01 1.818181818181818232e-01 3.914950597287714801e-02
6.969696969696970168e-01 1.818181818181818232e-01 2.977542928179280346e-02
7.272727272727272929e-01 1.818181818181818232e-01 2.118599692784844946e-02
7.575757575757575690e-01 1.818181818181818232e-01 1.386692357394830183e-02
7.878787878787878451e-01 1.818181818181818232e-01 8.097163338076798431e-03
8.181818181818182323e-01 1.818181818181818232e-01 3.942297231468396522e-03
8.484848484848485084e-01 1.818181818181818232e-01 1.279360449137658057e-03
8.787878787878787845e-01 1.818181818181818232e-01 -1.531372532474374463e-04
9.090909090909091717e-01 1.818181818181818232e-01 -6.899571367457187467e-04
9.393939393939394478e-01 1.818181818181818232e-01 -6.704919597387570557e-04
9.696969696969697239e-01 1.818181818181818232e-01 -3.784215117185860035e-04
3.030303030303030387e-02 2.121212121212121271e-01 -4.326105500285323162e-04
6.060606060606060774e-02 2.121212121212121271e-01 -7.197844921585801713e-04
9.090909090909091161e-02 2.121212121212121271e-01 -5.406601728954610678e-04
1.212121212121212155e-01 2.121212121212121271e-01 5.966408151865149230e-04
1.515151515151515194e-01 2.121212121212121271e-01 3.281866709761356929e-03
1.818181818181818232e-01 2.121212121212121271e-01 8.097163338076762001e-03
2.121212121212121271e-01 2.121212121212121271e-01 1.549728806370504440e-02
2.424242424242424310e-01 2.121212121212121271e-01 2.569582025441746742e-02
2.727272727272727071e-01 2.121212121212121271e-01 3.857797640850781085e-02
3.030303030303030387e-01 2.121212121212121271e-01 5.365735069900831600e-02
3.333333333333333703e-01 2.121212121212121271e-01 7.008744075417767949e-02
3.636363636363636465e-01 2.121212121212121271e-01 8.673018276467006626e-02
3.939393939393939226e-01 2.121212121212121271e-01 1.022743340467217182e-01
4.242424242424242542e-01 2.121212121212121271e-01 1.153880103386751704e-01
4.545454545454545858e-01 2.121212121212121271e-01 1.248835102945968917e-01
4.848484848484848619e-01 2.121212121212121271e-01 1.298698642385775481e-01
5.151515151515151381e-01 2.121212121212121271e-01 1.298698642385775481e-01
5.454545454545454142e-01 2.121212121212121271e-01 1.248835102945968917e-01
5.757575757575758013e-01 2.121212121212121271e-01 1.153880103386751843e-01
6.060606060606060774e-01 2.121212121212121271e-01 1.022743340467217737e-01
6.363636363636363535e-01 2.121212121212121271e-01 8.673018276467012178e-02
6.666666666666667407e-01 2.121212121212121271e-01 7.008744075417776276e-02
6.969696969696970168e-01 2.121212121212121271e-01 5.365735069900839926e-02
7.272727272727272929e-01 2.121212121212121271e-01 3.857797640850790799e-02
7.575757575757575690e-01 2.121212121212121271e-01 2.569582025441755416e-02
7.878787878787878451e-01 2.121212121212121271e-01 1.549728806370513287e-02
8.181818181818182323e-01 2.121212121212121271e-01 8.097163338076843533e-03
8.484848484848485084e-01 2.121212121212121271e-01 3.281866709761428053e-03
8.787878787878787845e-01 2.121212121212121271e-01 5.966408151865737952e-04
9.090909090909091717e-01 2.121212121212121271e-01 -5.406601728954162902e-04
9.393939393939394478e-01 2.121212121212121271e-01 -7.197844921585486210e-04
9.696969696969697239e-01 2.121212121212121271e-01 -4.326105500285157821e-04
3.030303030303030387e-02 2.424242424242424310e-01 -4.835492610436197729e-04
6.060606060606060774e-02 2.424242424242424310e-01 -7.420932368541065163e-04
9.090909090909091161e-02 2.424242424242424310e-01 -2.721622670113875019e-04
1.212121212121212155e-01 2.424242424242424310e-01 1.701099178037471238e-03
1.515151515151515194e-01 2.424242424242424310e-01 6.107910641987525022e-03
1.818181818181818232e-01 2.424242424242424310e-01 1.386692357394828969e-02
2.121212121212121271e-01 2.424242424242424310e-01 2.569582025441747089e-02
2.424242424242424310e-01 2.424242424242424310e-01 4.193148058220329266e-02
2.727272727272727071e-01 2.424242424242424310e-01 6.239223191141097385e-02
3.030303030303030387e-01 2.424242424242424310e-01 8.630951186056895486e-02
3.333333333333333703e-01 2.424242424242424310e-01 1.123460759840481243e-01
3.636363636363636465e-01 2.424242424242424310e-01 1.387042491030951175e-01
3.939393939393939226e-01 2.424242424242424310e-01 1.633129007482964079e-01
4.242424242424242542e-01 2.424242424242424310e-01 1.840683566939929350e-01
4.545454545454545858e-01 2.424242424242424310e-01 1.990947101175950806e-01
4.848484848484848619e-01 2.424242424242424310e-01 2.069847414042381983e-01
5.151515151515151381e-01 2.424242424242424310e-01 2.069847414042381983e-01
5.454545454545454142e-01 2.424242424242424310e-01 1.990947101175951361e-01
5.757575757575758013e-01 2.424242424242424310e-01 1.840683566939929905e-01
6.060606060606060774e-01 2.424242424242424310e-01 1.633129007482964634e-01
6.363636363636363535e-01 2.424242424242424310e-01 1.387042491030951730e-01
6.666666666666667407e-01 2.424242424242424310e-01 1.123460759840481937e-01
6.969696969696970168e-01 2.424242424242424310e-01 8.630951186056906588e-02
7.272727272727272929e-01 2.424242424242424310e-01 6.239223191141107794e-02
7.575757575757575690e-01 2.424242424242424310e-01 4.193148058220339675e-02
7.878787878787878451e-01 2.424242424242424310e-01 2.569582025441757150e-02
8.181818181818182323e-01 2.424242424242424310e-01 1.386692357394838510e-02
8.484848484848485084e-01 2.424242424242424310e-01 6.107910641987609156e-03
8.787878787878787845e-01 2.424242424242424310e-01 1.701099178037541711e-03
9.090909090909091717e-01 2.424242424242424310e-01 -2.721622670113326955e-04
9.393939393939394478e-01 2.424242424242424310e-01 -7.420932368540678102e-04
9.696969696969697239e-01 2.424242424242424310e-01 -4.835492610435998778e-04
3.030303030303030387e-02 2.727272727272727071e-01 -5.308897906195200397e-04
6.060606060606060774e-02 2.727272727272727071e-01 -7.376465340566816953e-04
9.090909090909091161e-02 2.727272727272727071e-01 1.117799748676101009e-04
1.212121212121212155e-01 2.727272727272727071e-01 3.146892061777701970e-03
1.515151515151515194e-01 2.727272727272727071e-01 9.724766009716709347e-03
1.818181818181818232e-01 2.727272727272727071e-01 2.118599692784839048e-02
2.121212121212121271e-01 2.727272727272727071e-01 3.857797640850783166e-02
2.424242424242424310e-01 2.727272727272727071e-01 6.239223191141098773e-02
2.727272727272727071e-01 2.727272727272727071e-01 9.236326605713852944e-02
3.030303030303030387e-01 2.727272727272727071e-01 1.273687717647628004e-01
3.333333333333333703e-01 2.727272727272727071e-01 1.654562169864442767e-01
3.636363636363636465e-01 2.727272727272727071e-01 2.040008947082401491e-01
3.939393939393939226e-01 2.727272727272727071e-01 2.399789047209950343e-01
4.242424242424242542e-01 2.727272727272727071e-01 2.703188745117399705e-01
4.545454545454545858e-01 2.727272727272727071e-01 2.922819975949377813e-01
4.848484848484848619e-01 2.727272727272727071e-01 3.038137583307785605e-01
5.151515151515151381e-01 2.727272727272727071e-01 3.038137583307785605e-01
5.454545454545454142e-01 2.727272727272727071e-01 2.922819975949377813e-01
5.757575757575758013e-01 2.727272727272727071e-01 2.703188745117399705e-01
6.060606060606060774e-01 2.727272727272727071e-01 2.399789047209950898e-01
6.363636363636363535e-01 2.727272727272727071e-01 2.040008947082402602e-01
6.666666666666667407e-01 2.727272727272727071e-01 1.654562169864443877e-01
6.969696969696970168e-01 2.727272727272727071e-01 1.273687717647629114e-01
7.272727272727272929e-01 2.727272727272727071e-01 9.236326605713866822e-02
7.575757575757575690e-01 2.727272727272727071e-01 6.239223191141111957e-02
7.878787878787878451e-01 2.727272727272727071e-01 3.857797640850794962e-02
8.181818181818182323e-01 2.727272727272727071e-01 2.118599692784850497e-02
8.484848484848485084e-01 2.727272727272727071e-01 9.724766009716808227e-03
8.787878787878787845e-01 2.727272727272727071e-01 3.146892061777786537e-03
9.090909090909091717e-01 2.727272727272727071e-01 1.117799748676757900e-04
9.393939393939394478e-01 2.727272727272727071e-01 -7.376465340566359420e-04
9.696969696969697239e-01 2.727272727272727071e-01 -5.308897906194966210e-04
3.030303030303030387e-02 3.030303030303030387e-01 -5.741851588349533879e-04
6.060606060606060774e-02 3.030303030303030387e-01 -7.092153270078639486e-04
9.090909090909091161e-02 3.030303030303030387e-01 5.930458803310092054e-04
1.212121212121212155e-01 3.030303030303030387e-01 4.875272354562838230e-03
1.515151515151515194e-01 3.030303030303030387e-01 1.399195650223821266e-02
1.818181818181818232e-01 3.030303030303030387e-01 2.977542928179282081e-02
2.121212121212121271e-01 3.030303030303030387e-01 5.365735069900835763e-02
2.424242424242424310e-01 3.030303030303030387e-01 8.630951186056899649e-02
2.727272727272727071e-01 3.030303030303030387e-01 1.273687717647628004e-01
3.030303030303030387e-01 3.030303030303030387e-01 1.753006220107148350e-01
3.333333333333333703e-01 3.030303030303030387e-01 2.274355330945076192e-01
3.636363636363636465e-01 3.030303030303030387e-01 2.801850377630729083e-01
3.939393939393939226e-01 3.030303030303030387e-01 3.294149412106186503e-01
4.242424242424242542e-01 3.030303030303030387e-01 3.709261747151459399e-01
4.545454545454545858e-01 3.030303030303030387e-01 4.009743589989125945e-01
4.848484848484848619e-01 3.030303030303030387e-01 4.167506564432763017e-01
5.151515151515151381e-01 3.030303030303030387e-01 4.167506564432763017e-01
5.454545454545454142e-01 3.030303030303030387e-01 4.009743589989125945e-01
5.757575757575758013e-01 3.030303030303030387e-01 3.709261747151459399e-01
6.060606060606060774e-01 3.030303030303030387e-01 3.294149412106187613e-01
6.363636363636363535e-01 3.030303030303030387e-01 2.801850377630730193e-01
6.666666666666667407e-01 3.030303030303030387e-01 2.274355330945077303e-01
6.969696969696970168e-01 3.030303030303030387e-01 1.753006220107149460e-01
7.272727272727272929e-01 3.030303030303030387e-01 1.273687717647629669e-01
7.575757575757575690e-01 3.030303030303030387e-01 8.630951186056913527e-02
7.878787878787878451e-01 3.030303030303030387e-01 5.365735069900848947e-02
8.181818181818182323e-01 3.030303030303030387e-01 2.977542928179294918e-02
8.484848484848485084e-01 3.030303030303030387e-01 1.399195650223832889e-02
8.787878787878787845e-01 3.030303030303030387e-01 4.875272354562937109e-03
9.090909090909091717e-01 3.030303030303030387e-01 5.930458803310867258e-04
9.393939393939394478e-01 3.030303030303030387e-01 -7.092153270078106059e-04
9.696969696969697239e-01 3.030303030303030387e-01 -5.741851588349264996e-04
3.030303030303030387e-02 3.333333333333333703e-01 -6.129002529181173204e-04
6.060606060606060774e-02 3.333333333333333703e-01 -6.620473517868621450e-04
9.090909090909091161e-02 3.333333333333333703e-01 1.139581607523301385e-03
1.212121212121212155e-01 3.333333333333333703e-01 6.783486545223371689e-03
1.515151515151515194e-01 3.333333333333333703e-01 1.866458783920943096e-02
1.818181818181818232e-01 3.333333333333333703e-01 3.914950597287713413e-02
2.121212121212121271e-01 3.333333333333333703e-01 7.008744075417769337e-02
2.424242424242424310e-01 3.333333333333333703e-01 1.123460759840481243e-01
2.727272727272727071e-01 3.333333333333333703e-01 1.654562169864443322e-01
3.030303030303030387e-01 3.333333333333333703e-01 2.274355330945076192e-01
3.333333333333333703e-01 3.333333333333333703e-01 2.948355094213915839e-01
3.636363636363636465e-01 3.333333333333333703e-01 3.630205831915165327e-01
3.939393939393939226e-01 3.333333333333333703e-01 4.266502516573405512e-01
4.242424242424242542e-01 3.333333333333333703e-01 4.803002276951579552e-01
4.545454545454545858e-01 3.333333333333333703e-01 5.191335961253265019e-01
4.848484848484848619e-01 3.333333333333333703e-01 5.395219618305547860e-01
5.151515151515151381e-01 3.333333333333333703e-01 5.395219618305547860e-01
5.454545454545454142e-01 3.333333333333333703e-01 5.191335961253265019e-01
5.757575757575758013e-01 3.333333333333333703e-01 4.803002276951580662e-01
6.060606060606060774e-01 3.333333333333333703e-01 4.266502516573406623e-01
6.363636363636363535e-01 3.333333333333333703e-01 3.630205831915166437e-01
6.666666666666667407e-01 3.333333333333333703e-01 2.948355094213916394e-01
6.969696969696970168e-01 3.333333333333333703e-01 2.274355330945077858e-01
7.272727272727272929e-01 3.333333333333333703e-01 1.654562169864444987e-01
7.575757575757575690e-01 3.333333333333333703e-01 1.123460759840482770e-01
7.878787878787878451e-01 3.333333333333333703e-01 7.008744075417785990e-02
8.181818181818182323e-01 3.333333333333333703e-01 3.914950597287728679e-02
8.484848484848485084e-01 3.333333333333333703e-01 1.866458783920955933e-02
8.787878787878787845e-01 3.333333333333333703e-01 6.783486545223484446e-03
9.090909090909091717e-01 3.333333333333333703e-01 1.139581607523390940e-03
9.393939393939394478e-01 3.333333333333333703e-01 -6.620473517868011044e-04
9.696969696969697239e-01 3.333333333333333703e-01 -6.129002529180867459e-04
3.030303030303030387e-02 3.636363636363636465e-01 -6.464416789856891653e-04
6.060606060606060774e-02 3.636363636363636465e-01 -6.034185368692399163e-04
9.090909090909091161e-02 3.636363636363636465e-01 1.708024291431537800e-03
1.212121212121212155e-01 3.636363636363636465e-01 8.733122643098367374e-03
1.515151515151515194e-01 3.636363636363636465e-01 2.341319831160636883e-02
1.818181818181818232e-01 3.636363636363636465e-01 4.865508988049473821e-02
2.121212121212121271e-01 3.636363636363636465e-01 8.673018276467012178e-02
2.424242424242424310e-01 3.636363636363636465e-01 1.387042491030951175e-01
2.727272727272727071e-01 3.636363636363636465e-01 2.040008947082402324e-01
3.030303030303030387e-01 3.636363636363636465e-01 2.801850377630729083e-01
3.333333333333333703e-01 3.636363636363636465e-01 3.630205831915164771e-01
3.636363636363636465e-01 3.636363636363636465e-01 4.468133095023056889e-01
3.939393939393939226e-01 3.636363636363636465e-01 5.250030790295474592e-01
4.242424242424242542e-01 3.636363636363636465e-01 5.909268473184805526e-01
4.545454545454545858e-01 3.636363636363636465e-01 6.386430889933905064e-01
4.848484848484848619e-01 3.636363636363636465e-01 6.636947933429343527e-01
5.151515151515151381e-01 3.636363636363636465e-01 6.636947933429343527e-01
5.454545454545454142e-01 3.636363636363636465e-01 6.386430889933905064e-01
5.757575757575758013e-01 3.636363636363636465e-01 5.909268473184805526e-01
6.060606060606060774e-01 3.636363636363636465e-01 5.250030790295474592e-01
6.363636363636363535e-01 3.636363636363636465e-01 4.468133095023057999e-01
6.666666666666667407e-01 3.636363636363636465e-01 3.630205831915165882e-01
6.969696969696970168e-01 3.636363636363636465e-01 2.801850377630731304e-01
7.272727272727272929e-01 3.636363636363636465e-01 2.040008947082403989e-01
7.575757575757575690e-01 3.636363636363636465e-01 1.387042491030952562e-01
7.878787878787878451e-01 3.636363636363636465e-01 8.673018276467027443e-02
8.181818181818182323e-01 3.636363636363636465e-01 4.865508988049490474e-02
8.484848484848485084e-01 3.636363636363636465e-01 2.341319831160651455e-02
8.787878787878787845e-01 3.636363636363636465e-01 8.733122643098494009e-03
9.090909090909091717e-01 3.636363636363636465e-01 1.708024291431639499e-03
9.393939393939394478e-01 3.636363636363636465e-01 -6.034185368691712863e-04
9.696969696969697239e-01 3.636363636363636465e-01 -6.464416789856552298e-04
