x t U
4.081632653061224164e-02 9.795918367346938271e-02 1.860954073802452591e+00
6.122448979591836593e-02 9.795918367346938271e-02 1.874177828663000867e+00
8.163265306122448328e-02 9.795918367346938271e-02 1.892598848408479917e+00
1.020408163265306006e-01 9.795918367346938271e-02 1.916143238195302745e+00
1.224489795918367319e-01 9.795918367346938271e-02 1.944721875581450155e+00
1.428571428571428492e-01 9.795918367346938271e-02 1.978220326531370254e+00
1.632653061224489666e-01 9.795918367346938271e-02 2.016500608055047827e+00
1.836734693877550839e-01 9.795918367346938271e-02 2.059404454754556468e+00
2.040816326530612013e-01 9.795918367346938271e-02 2.106755133629425458e+00
2.244897959183673186e-01 9.795918367346938271e-02 2.158358184616319342e+00
2.448979591836734637e-01 9.795918367346938271e-02 2.214001897154704412e+00
2.653061224489795533e-01 9.795918367346938271e-02 2.273457936900815657e+00
2.857142857142856984e-01 9.795918367346938271e-02 2.336482195475873436e+00
3.061224489795917880e-01 9.795918367346938271e-02 2.402815800666064039e+00
3.265306122448979331e-01 9.795918367346938271e-02 2.472186215614959437e+00
3.469387755102040782e-01 9.795918367346938271e-02 2.544308386551821233e+00
3.673469387755101678e-01 9.795918367346938271e-02 2.618885925971587980e+00
3.877551020408163129e-01 9.795918367346938271e-02 2.695612331263486539e+00
4.081632653061224025e-01 9.795918367346938271e-02 2.774172241078090462e+00
4.285714285714285476e-01 9.795918367346938271e-02 2.854242729235219045e+00
4.489795918367346372e-01 9.795918367346938271e-02 2.935494632796390224e+00
4.693877551020407823e-01 9.795918367346938271e-02 3.017593908764155231e+00
4.897959183673469274e-01 9.795918367346938271e-02 3.100203012928109292e+00
5.102040816326530726e-01 9.795918367346938271e-02 3.182982294251484490e+00
5.306122448979591066e-01 9.795918367346938271e-02 3.265591398415438107e+00
5.510204081632652517e-01 9.795918367346938271e-02 3.347690674383201337e+00
5.714285714285713969e-01 9.795918367346938271e-02 3.428942577944374293e+00
5.918367346938775420e-01 9.795918367346938271e-02 3.509013066101504652e+00
6.122448979591835760e-01 9.795918367346938271e-02 3.587572975916108575e+00
6.326530612244897211e-01 9.795918367346938271e-02 3.664299381208008022e+00
6.530612244897958663e-01 9.795918367346938271e-02 3.738876920627775213e+00
6.734693877551020114e-01 9.795918367346938271e-02 3.810999091564639674e+00
6.938775510204081565e-01 9.795918367346938271e-02 3.880369506513535516e+00
