x t U
8.944723618090452133e-01 1.949999999999999303e-02 9.290616491152005847e-28
8.994974874371859386e-01 1.949999999999999303e-02 1.883413112821955324e-28
9.045226130653266639e-01 1.949999999999999303e-02 3.741736858698536744e-29
9.095477386934673891e-01 1.949999999999999303e-02 7.284965342431765329e-30
9.145728643216080034e-01 1.949999999999999303e-02 1.389979302984325741e-30
9.195979899497487287e-01 1.949999999999999303e-02 2.599056812703266863e-31
9.246231155778894539e-01 1.949999999999999303e-02 4.762662509403205737e-32
9.296482412060301792e-01 1.949999999999999303e-02 8.552841784911873961e-33
9.346733668341709045e-01 1.949999999999999303e-02 1.505211974041397338e-33
9.396984924623115187e-01 1.949999999999999303e-02 2.596040636814281209e-34
9.447236180904522440e-01 1.949999999999999303e-02 4.387851325642078830e-35
9.497487437185929693e-01 1.949999999999999303e-02 7.268066914390529495e-36
9.547738693467336946e-01 1.949999999999999303e-02 1.179811230521048120e-36
9.597989949748744198e-01 1.949999999999999303e-02 1.876863680718108720e-37
9.648241206030150341e-01 1.949999999999999303e-02 2.926035092984547031e-38
9.698492462311557594e-01 1.949999999999999303e-02 4.470467338558949503e-39
9.748743718592964846e-01 1.949999999999999303e-02 6.693494605131164100e-40
9.798994974874372099e-01 1.949999999999999303e-02 9.821538078871853262e-41
9.849246231155779352e-01 1.949999999999999303e-02 1.412318628570101318e-41
9.899497487437186605e-01 1.949999999999999303e-02 1.990272149914342601e-42
9.949748743718592747e-01 1.949999999999999303e-02 2.748646187395770142e-43
1.000000000000000000e+00 1.949999999999999303e-02 3.720075976020836120e-44
0.000000000000000000e+00 2.079999999999999211e-02 3.720075976020836120e-44
5.025125628140703592e-03 2.079999999999999211e-02 2.748646187395770142e-43
1.005025125628140718e-02 2.079999999999999211e-02 1.990272149914370958e-42
1.507537688442210991e-02 2.079999999999999211e-02 1.412318628570121455e-41
2.010050251256281437e-02 2.079999999999999211e-02 9.821538078871853262e-41
2.512562814070351883e-02 2.079999999999999211e-02 6.693494605131164100e-40
3.015075376884421982e-02 2.079999999999999211e-02 4.470467338558949503e-39
3.517587939698492427e-02 2.079999999999999211e-02 2.926035092984505269e-38
4.020100502512562873e-02 2.079999999999999211e-02 1.876863680718161966e-37
4.522613065326633319e-02 2.079999999999999211e-02 1.179811230521048120e-36
5.025125628140703765e-02 2.079999999999999211e-02 7.268066914390529495e-36
5.527638190954774211e-02 2.079999999999999211e-02 4.387851325642078830e-35
6.030150753768843963e-02 2.079999999999999211e-02 2.596040636814244432e-34
6.532663316582915103e-02 2.079999999999999211e-02 1.505211974041418720e-33
7.035175879396984855e-02 2.079999999999999211e-02 8.552841784911873961e-33
7.537688442211055995e-02 2.079999999999999211e-02 4.762662509403205737e-32
8.040201005025125747e-02 2.079999999999999211e-02 2.599056812703266863e-31
8.542713567839195499e-02 2.079999999999999211e-02 1.389979302984305948e-30
9.045226130653266639e-02 2.079999999999999211e-02 7.284965342431869025e-30
9.547738693467336391e-02 2.079999999999999211e-02 3.741736858698536744e-29
1.005025125628140753e-01 2.079999999999999211e-02 1.883413112821955324e-28
1.055276381909547728e-01 2.079999999999999211e-02 9.290616491152005847e-28
1.105527638190954842e-01 2.079999999999999211e-02 4.491279390007816869e-27
1.155778894472361817e-01 2.079999999999999211e-02 2.127757876378473442e-26
1.206030150753768793e-01 2.079999999999999211e-02 9.878725938854372637e-26
1.256281407035175768e-01 2.079999999999999211e-02 4.494757472909160269e-25
1.306532663316583021e-01 2.079999999999999211e-02 2.004186741510941510e-24
1.356783919597989996e-01 2.079999999999999211e-02 8.757833857750911030e-24
1.407035175879396971e-01 2.079999999999999211e-02 3.750436485683497292e-23
1.457286432160803946e-01 2.079999999999999211e-02 1.573959392687040196e-22
1.507537688442211199e-01 2.079999999999999211e-02 6.473390823699791841e-22
1.557788944723618174e-01 2.079999999999999211e-02 2.609136064078688539e-21
1.608040201005025149e-01 2.079999999999999211e-02 1.030595456070724021e-20
1.658291457286432125e-01 2.079999999999999211e-02 3.989388344774426275e-20
1.708542713567839100e-01 2.079999999999999211e-02 1.513390492819467845e-19
1.758793969849246352e-01 2.079999999999999211e-02 5.626292206707224536e-19
1.809045226130653328e-01 2.079999999999999211e-02 2.049840936880937949e-18
1.859296482412060303e-01 2.079999999999999211e-02 7.318880157601734081e-18
1.909547738693467278e-01 2.079999999999999211e-02 2.560918192780874432e-17
1.959798994974874531e-01 2.079999999999999211e-02 8.781594324319164560e-17
2.010050251256281506e-01 2.079999999999999211e-02 2.951057226032328112e-16
2.060301507537688481e-01 2.079999999999999211e-02 9.718706967263069434e-16
2.110552763819095456e-01 2.079999999999999211e-02 3.136649124241240408e-15
2.160804020100502432e-01 2.079999999999999211e-02 9.920875225687028101e-15
2.211055276381909684e-01 2.079999999999999211e-02 3.075109825799123453e-14
2.261306532663316660e-01 2.079999999999999211e-02 9.341096744256339942e-14
2.311557788944723635e-01 2.079999999999999211e-02 2.780748455838761946e-13
2.361809045226130610e-01 2.079999999999999211e-02 8.112451905068865977e-13
2.412060301507537585e-01 2.079999999999999211e-02 2.319365330432191784e-12
2.462311557788944838e-01 2.079999999999999211e-02 6.498494904727181813e-12
2.512562814070351536e-01 2.079999999999999211e-02 1.784362140419561179e-11
2.562814070351758788e-01 2.079999999999999211e-02 4.801531838429729248e-11
2.613065326633166041e-01 2.079999999999999211e-02 1.266202659720934688e-10
2.663316582914572739e-01 2.079999999999999211e-02 3.272300851387523434e-10
2.713567839195979992e-01 2.079999999999999211e-02 8.287619896235822740e-10
2.763819095477387244e-01 2.079999999999999211e-02 2.056993966065798779e-09
2.814070351758793942e-01 2.079999999999999211e-02 5.003372115837219559e-09
2.864321608040201195e-01 2.079999999999999211e-02 1.192666934648289538e-08
2.914572864321607892e-01 2.079999999999999211e-02 2.786134868999078450e-08
2.964824120603015145e-01 2.079999999999999211e-02 6.378398615412553219e-08
3.015075376884422398e-01 2.079999999999999211e-02 1.431026607425006296e-07
3.065326633165829096e-01 2.079999999999999211e-02 3.146373118993899630e-07
3.115577889447236348e-01 2.079999999999999211e-02 6.779521853465765444e-07
3.165829145728643046e-01 2.079999999999999211e-02 1.431574574076037588e-06
3.216080402010050299e-01 2.079999999999999211e-02 2.962473491513258862e-06
3.266331658291457551e-01 2.079999999999999211e-02 6.007858133711835652e-06
3.316582914572864249e-01 2.079999999999999211e-02 1.194010053220206231e-05
3.366834170854271502e-01 2.079999999999999211e-02 2.325501718793917223e-05
3.417085427135678199e-01 2.079999999999999211e-02 4.438549267745187099e-05
3.467336683417085452e-01 2.079999999999999211e-02 8.301821843168682470e-05
3.517587939698492705e-01 2.079999999999999211e-02 1.521602977794414113e-04
3.567839195979899403e-01 2.079999999999999211e-02 2.732784966497715557e-04
3.618090452261306655e-01 2.079999999999999211e-02 4.809016505141042760e-04
3.668341708542713353e-01 2.079999999999999211e-02 8.291066125218572638e-04
3.718592964824120606e-01 2.079999999999999211e-02 1.400251333181454358e-03
3.768844221105527859e-01 2.079999999999999211e-02 2.316105011703706307e-03
3.819095477386934556e-01 2.079999999999999211e-02 3.751070338945043919e-03
3.869346733668341809e-01 2.079999999999999211e-02 5.946425099056623122e-03
3.919597989949749062e-01 2.079999999999999211e-02 9.223430288588593470e-03
3.969849246231155759e-01 2.079999999999999211e-02 1.399192472948164456e-02
4.020100502512563012e-01 2.079999999999999211e-02 2.075007387451127672e-02
4.070351758793969710e-01 2.079999999999999211e-02 3.007093770084742768e-02
4.120603015075376963e-01 2.079999999999999211e-02 4.257316370624348451e-02
4.170854271356784215e-01 2.079999999999999211e-02 5.887660844091811840e-02
4.221105527638190913e-01 2.079999999999999211e-02 7.954824820199028756e-02
4.271356783919598166e-01 2.079999999999999211e-02 1.050475323231387925e-01
4.321608040201004863e-01 2.079999999999999211e-02 1.356813720571739545e-01
4.371859296482412116e-01 2.079999999999999211e-02 1.715764292612400044e-01
4.422110552763819369e-01 2.079999999999999211e-02 2.126713377684477935e-01
4.472361809045226066e-01 2.079999999999999211e-02 2.587262465608695106e-01
4.522613065326633319e-01 2.079999999999999211e-02 3.093436439808989746e-01
4.572864321608040017e-01 2.079999999999999211e-02 3.639935101217972591e-01
4.623115577889447270e-01 2.079999999999999211e-02 4.220368707258113083e-01
4.673366834170854522e-01 2.079999999999999211e-02 4.827436777372164367e-01
4.723618090452261220e-01 2.079999999999999211e-02 5.453026785350327810e-01
4.773869346733668473e-01 2.079999999999999211e-02 6.088220661078227458e-01
4.824120603015075170e-01 2.079999999999999211e-02 6.723201084044371223e-01
4.874371859296482423e-01 2.079999999999999211e-02 7.347046985104856986e-01
4.924623115577889676e-01 2.079999999999999211e-02 7.947399295140941122e-01
4.974874371859296374e-01 2.079999999999999211e-02 8.509964016394983011e-01
5.025125628140703071e-01 2.079999999999999211e-02 9.017799880210447538e-01
5.075376884422110324e-01 2.079999999999999211e-02 9.450313066204890644e-01
5.125628140703517577e-01 2.079999999999999211e-02 9.781860171400021953e-01
5.175879396984924830e-01 2.079999999999999211e-02 9.979879474358331892e-01
5.226130653266332082e-01 2.079999999999999211e-02 1.000266883278636110e+00
5.276381909547738225e-01 2.079999999999999211e-02 9.797982005099966640e-01
5.326633165829145478e-01 2.079999999999999211e-02 9.307809539718980840e-01
5.376884422110552730e-01 2.079999999999999211e-02 8.492196722516175411e-01
5.427135678391959983e-01 2.079999999999999211e-02 7.376874111924602850e-01
5.477386934673367236e-01 2.079999999999999211e-02 6.084479480739494184e-01
5.527638190954774489e-01 2.079999999999999211e-02 4.792158728352213792e-01
5.577889447236180631e-01 2.079999999999999211e-02 3.643613999748386845e-01
5.628140703517587884e-01 2.079999999999999211e-02 2.702996768804010186e-01
5.678391959798995137e-01 2.079999999999999211e-02 1.970497915147230994e-01
5.728643216080402389e-01 2.079999999999999211e-02 1.416679027373700939e-01
5.778894472361809642e-01 2.079999999999999211e-02 1.005637764776085019e-01
5.829145728643215785e-01 2.079999999999999211e-02 7.047589033919787749e-02
5.879396984924623037e-01 2.079999999999999211e-02 4.872658856465872379e-02
5.929648241206030290e-01 2.079999999999999211e-02 3.320604487538557359e-02
5.979899497487437543e-01 2.079999999999999211e-02 2.228306464357145827e-02
6.030150753768844796e-01 2.079999999999999211e-02 1.471098766672836872e-02
6.080402010050250938e-01 2.079999999999999211e-02 9.546882103826004676e-03
6.130653266331658191e-01 2.079999999999999211e-02 6.085937241491219847e-03
6.180904522613065444e-01 2.079999999999999211e-02 3.808769093492670246e-03
6.231155778894472697e-01 2.079999999999999211e-02 2.338987021250173767e-03
6.281407035175879949e-01 2.079999999999999211e-02 1.408953581740056849e-03
6.331658291457286092e-01 2.079999999999999211e-02 8.322807131135724450e-04
6.381909547738693345e-01 2.079999999999999211e-02 4.820121153737673219e-04
6.432160804020100597e-01 2.079999999999999211e-02 2.736511671922287297e-04
6.482412060301507850e-01 2.079999999999999211e-02 1.522802807547590396e-04
6.532663316582915103e-01 2.079999999999999211e-02 8.305527997046835496e-05
6.582914572864321245e-01 2.079999999999999211e-02 4.439647687420273037e-05
6.633165829145728498e-01 2.079999999999999211e-02 2.325814098681600566e-05
6.683417085427135751e-01 2.079999999999999211e-02 1.194095303140363924e-05
6.733668341708543004e-01 2.079999999999999211e-02 6.008081400934815623e-06
6.783919597989950256e-01 2.079999999999999211e-02 2.962529608956463940e-06
6.834170854271356399e-01 2.079999999999999211e-02 1.431588111395888959e-06
6.884422110552763652e-01 2.079999999999999211e-02 6.779553196984932567e-07
6.934673366834170904e-01 2.079999999999999211e-02 3.146380084616514229e-07
6.984924623115578157e-01 2.079999999999999211e-02 1.431028093308580867e-07
7.035175879396985410e-01 2.079999999999999211e-02 6.378401657954854758e-08
7.085427135678391553e-01 2.079999999999999211e-02 2.786135467037067770e-08
7.135678391959798805e-01 2.079999999999999211e-02 1.192667047490984587e-08
7.185929648241206058e-01 2.079999999999999211e-02 5.003372320237796493e-09
7.236180904522613311e-01 2.079999999999999211e-02 2.056994001609708341e-09
7.286432160804020564e-01 2.079999999999999211e-02 8.287619955573766670e-10
7.336683417085426706e-01 2.079999999999999211e-02 3.272300860897869158e-10
7.386934673366833959e-01 2.079999999999999211e-02 1.266202661184316453e-10
7.437185929648241212e-01 2.079999999999999211e-02 4.801531840591607138e-11
7.487437185929648464e-01 2.079999999999999211e-02 1.784362140726197032e-11
7.537688442211055717e-01 2.079999999999999211e-02 6.498494905144683455e-12
7.587939698492462970e-01 2.079999999999999211e-02 2.319365330486761067e-12
7.638190954773869112e-01 2.079999999999999211e-02 8.112451905137399183e-13
7.688442211055276365e-01 2.079999999999999211e-02 2.780748455847017596e-13
7.738693467336683618e-01 2.079999999999999211e-02 9.341096744265912295e-14
7.788944723618090871e-01 2.079999999999999211e-02 3.075109825800160963e-14
7.839195979899498123e-01 2.079999999999999211e-02 9.920875225688069398e-15
7.889447236180904266e-01 2.079999999999999211e-02 3.136649124241354004e-15
7.939698492462311519e-01 2.079999999999999211e-02 9.718706967263195651e-16
7.989949748743718771e-01 2.079999999999999211e-02 2.951057226032343889e-16
8.040201005025126024e-01 2.079999999999999211e-02 8.781594324319102930e-17
8.090452261306533277e-01 2.079999999999999211e-02 2.560918192780838071e-17
8.140703517587939420e-01 2.079999999999999211e-02 7.318880157601734081e-18
8.190954773869346672e-01 2.079999999999999211e-02 2.049840936880937949e-18
8.241206030150753925e-01 2.079999999999999211e-02 5.626292206707224536e-19
8.291457286432161178e-01 2.079999999999999211e-02 1.513390492819467845e-19
8.341708542713568431e-01 2.079999999999999211e-02 3.989388344774369701e-20
8.391959798994974573e-01 2.079999999999999211e-02 1.030595456070724021e-20
8.442211055276381826e-01 2.079999999999999211e-02 2.609136064078688539e-21
8.492462311557789079e-01 2.079999999999999211e-02 6.473390823699791841e-22
8.542713567839196331e-01 2.079999999999999211e-02 1.573959392687040196e-22
8.592964824120603584e-01 2.079999999999999211e-02 3.750436485683390322e-23
8.643216080402009727e-01 2.079999999999999211e-02 8.757833857750911030e-24
8.693467336683416979e-01 2.079999999999999211e-02 2.004186741510941510e-24
8.743718592964824232e-01 2.079999999999999211e-02 4.494757472909160269e-25
8.793969849246231485e-01 2.079999999999999211e-02 9.878725938854372637e-26
8.844221105527638738e-01 2.079999999999999211e-02 2.127757876378428098e-26
8.894472361809044880e-01 2.079999999999999211e-02 4.491279390007816869e-27
8.944723618090452133e-01 2.079999999999999211e-02 9.290616491152005847e-28
8.994974874371859386e-01 2.079999999999999211e-02 1.883413112821955324e-28
9.045226130653266639e-01 2.079999999999999211e-02 3.741736858698536744e-29
9.095477386934673891e-01 2.079999999999999211e-02 7.284965342431765329e-30
9.145728643216080034e-01 2.079999999999999211e-02 1.389979302984325741e-30
9.195979899497487287e-01 2.079999999999999211e-02 2.599056812703266863e-31
9.246231155778894539e-01 2.079999999999999211e-02 4.762662509403205737e-32
9.296482412060301792e-01 2.079999999999999211e-02 8.552841784911873961e-33
9.346733668341709045e-01 2.079999999999999211e-02 1.505211974041397338e-33
9.396984924623115187e-01 2.079999999999999211e-02 2.596040636814281209e-34
9.447236180904522440e-01 2.079999999999999211e-02 4.387851325642078830e-35
9.497487437185929693e-01 2.079999999999999211e-02 7.268066914390529495e-36
9.547738693467336946e-01 2.079999999999999211e-02 1.179811230521048120e-36
9.597989949748744198e-01 2.079999999999999211e-02 1.876863680718108720e-37
9.648241206030150341e-01 2.079999999999999211e-02 2.926035092984547031e-38
9.698492462311557594e-01 2.079999999999999211e-02 4.470467338558949503e-39
9.748743718592964846e-01 2.079999999999999211e-02 6.693494605131164100e-40
9.798994974874372099e-01 2.079999999999999211e-02 9.821538078871853262e-41
9.849246231155779352e-01 2.079999999999999211e-02 1.412318628570101318e-41
9.899497487437186605e-01 2.079999999999999211e-02 1.990272149914342601e-42
9.949748743718592747e-01 2.079999999999999211e-02 2.748646187395770142e-43
1.000000000000000000e+00 2.079999999999999211e-02 3.720075976020836120e-44
0.000000000000000000e+00 2.209999999999999118e-02 3.720075976020836120e-44
5.025125628140703592e-03 2.209999999999999118e-02 2.748646187395770142e-43
1.005025125628140718e-02 2.209999999999999118e-02 1.990272149914370958e-42
1.507537688442210991e-02 2.209999999999999118e-02 1.412318628570121455e-41
2.010050251256281437e-02 2.209999999999999118e-02 9.821538078871853262e-41
2.512562814070351883e-02 2.209999999999999118e-02 6.693494605131164100e-40
3.015075376884421982e-02 2.209999999999999118e-02 4.470467338558949503e-39
3.517587939698492427e-02 2.209999999999999118e-02 2.926035092984505269e-38
4.020100502512562873e-02 2.209999999999999118e-02 1.876863680718161966e-37
4.522613065326633319e-02 2.209999999999999118e-02 1.179811230521048120e-36
5.025125628140703765e-02 2.209999999999999118e-02 7.268066914390529495e-36
5.527638190954774211e-02 2.209999999999999118e-02 4.387851325642078830e-35
6.030150753768843963e-02 2.209999999999999118e-02 2.596040636814244432e-34
6.532663316582915103e-02 2.209999999999999118e-02 1.505211974041418720e-33
7.035175879396984855e-02 2.209999999999999118e-02 8.552841784911873961e-33
7.537688442211055995e-02 2.209999999999999118e-02 4.762662509403205737e-32
8.040201005025125747e-02 2.209999999999999118e-02 2.599056812703266863e-31
8.542713567839195499e-02 2.209999999999999118e-02 1.389979302984305948e-30
9.045226130653266639e-02 2.209999999999999118e-02 7.284965342431869025e-30
9.547738693467336391e-02 2.209999999999999118e-02 3.741736858698536744e-29
1.005025125628140753e-01 2.209999999999999118e-02 1.883413112821955324e-28
1.055276381909547728e-01 2.209999999999999118e-02 9.290616491152005847e-28
1.105527638190954842e-01 2.209999999999999118e-02 4.491279390007816869e-27
1.155778894472361817e-01 2.209999999999999118e-02 2.127757876378473442e-26
1.206030150753768793e-01 2.209999999999999118e-02 9.878725938854372637e-26
1.256281407035175768e-01 2.209999999999999118e-02 4.494757472909160269e-25
1.306532663316583021e-01 2.209999999999999118e-02 2.004186741510941510e-24
1.356783919597989996e-01 2.209999999999999118e-02 8.757833857750911030e-24
1.407035175879396971e-01 2.209999999999999118e-02 3.750436485683497292e-23
1.457286432160803946e-01 2.209999999999999118e-02 1.573959392687040196e-22
1.507537688442211199e-01 2.209999999999999118e-02 6.473390823699791841e-22
1.557788944723618174e-01 2.209999999999999118e-02 2.609136064078688539e-21
1.608040201005025149e-01 2.209999999999999118e-02 1.030595456070724021e-20
1.658291457286432125e-01 2.209999999999999118e-02 3.989388344774426275e-20
1.708542713567839100e-01 2.209999999999999118e-02 1.513390492819467845e-19
1.758793969849246352e-01 2.209999999999999118e-02 5.626292206707224536e-19
1.809045226130653328e-01 2.209999999999999118e-02 2.049840936880937949e-18
1.859296482412060303e-01 2.209999999999999118e-02 7.318880157601734081e-18
1.909547738693467278e-01 2.209999999999999118e-02 2.560918192780874432e-17
1.959798994974874531e-01 2.209999999999999118e-02 8.781594324319164560e-17
2.010050251256281506e-01 2.209999999999999118e-02 2.951057226032327619e-16
2.060301507537688481e-01 2.209999999999999118e-02 9.718706967263065489e-16
2.110552763819095456e-01 2.209999999999999118e-02 3.136649124241236858e-15
2.160804020100502432e-01 2.209999999999999118e-02 9.920875225686993391e-15
2.211055276381909684e-01 2.209999999999999118e-02 3.075109825799090005e-14
2.261306532663316660e-01 2.209999999999999118e-02 9.341096744256040806e-14
2.311557788944723635e-01 2.209999999999999118e-02 2.780748455838503957e-13
2.361809045226130610e-01 2.209999999999999118e-02 8.112451905066724314e-13
2.412060301507537585e-01 2.209999999999999118e-02 2.319365330430485724e-12
2.462311557788944838e-01 2.209999999999999118e-02 6.498494904714132715e-12
2.512562814070351536e-01 2.209999999999999118e-02 1.784362140409978808e-11
2.562814070351758788e-01 2.209999999999999118e-02 4.801531838362170564e-11
2.613065326633166041e-01 2.209999999999999118e-02 1.266202659675204008e-10
2.663316582914572739e-01 2.209999999999999118e-02 3.272300851090326228e-10
2.713567839195979992e-01 2.209999999999999118e-02 8.287619894381509213e-10
2.763819095477387244e-01 2.209999999999999118e-02 2.056993964955051139e-09
2.814070351758793942e-01 2.209999999999999118e-02 5.003372109449701917e-09
2.864321608040201195e-01 2.209999999999999118e-02 1.192666931121955886e-08
2.914572864321607892e-01 2.209999999999999118e-02 2.786134850310399266e-08
2.964824120603015145e-01 2.209999999999999118e-02 6.378398520333188269e-08
3.015075376884422398e-01 2.209999999999999118e-02 1.431026560991232669e-07
3.065326633165829096e-01 2.209999999999999118e-02 3.146372901319067800e-07
3.115577889447236348e-01 2.209999999999999118e-02 6.779520873988932848e-07
3.165829145728643046e-01 2.209999999999999118e-02 1.431574151041914072e-06
3.216080402010050299e-01 2.209999999999999118e-02 2.962471737901725314e-06
3.266331658291457551e-01 2.209999999999999118e-02 6.007851157063903834e-06
3.316582914572864249e-01 2.209999999999999118e-02 1.194007389489239304e-05
3.366834170854271502e-01 2.209999999999999118e-02 2.325491959169699157e-05
3.417085427135678199e-01 2.209999999999999118e-02 4.438514956553548974e-05
3.467336683417085452e-01 2.209999999999999118e-02 8.301706112834325384e-05
3.517587939698492705e-01 2.209999999999999118e-02 1.521565532381430666e-04
3.567839195979899403e-01 2.209999999999999118e-02 2.732668769037902858e-04
3.618090452261306655e-01 2.209999999999999118e-02 4.808670793800967364e-04
3.668341708542713353e-01 2.209999999999999118e-02 8.290080353659925799e-04
3.718592964824120606e-01 2.209999999999999118e-02 1.399982085021182722e-03
3.768844221105527859e-01 2.209999999999999118e-02 2.315401064498220918e-03
3.819095477386934556e-01 2.209999999999999118e-02 3.749310166916973788e-03
3.869346733668341809e-01 2.209999999999999118e-02 5.942220421324081320e-03
3.919597989949749062e-01 2.209999999999999118e-02 9.213846499258620051e-03
3.969849246231155759e-01 2.209999999999999118e-02 1.397110896739488413e-02
4.020100502512563012e-01 2.209999999999999118e-02 2.070704777281150502e-02
4.070351758793969710e-01 2.209999999999999118e-02 2.998639568398153016e-02
4.120603015075376963e-01 2.209999999999999118e-02 4.241536749726319833e-02
4.170854271356784215e-01 2.209999999999999118e-02 5.859688159283600595e-02
4.221105527638190913e-01 2.209999999999999118e-02 7.907702701074938167e-02
4.271356783919598166e-01 2.209999999999999118e-02 1.042921925970403257e-01
4.321608040201004863e-01 2.209999999999999118e-02 1.345269196085254193e-01
4.371859296482412116e-01 2.209999999999999118e-02 1.698895980404738770e-01
4.422110552763819369e-01 2.209999999999999118e-02 2.103079012091955691e-01
4.472361809045226066e-01 2.209999999999999118e-02 2.555407354350943683e-01
4.522613065326633319e-01 2.209999999999999118e-02 3.052003993649325397e-01
4.572864321608040017e-01 2.209999999999999118e-02 3.587781038108043830e-01
4.623115577889447270e-01 2.209999999999999118e-02 4.156672666215179834e-01
4.673366834170854522e-01 2.209999999999999118e-02 4.751809202015459532e-01
4.723618090452261220e-01 2.209999999999999118e-02 5.365612616135545521e-01
4.773869346733668473e-01 2.209999999999999118e-02 5.989804167069361363e-01
4.824120603015075170e-01 2.209999999999999118e-02 6.615318134858844124e-01
4.874371859296482423e-01 2.209999999999999118e-02 7.232112460166264523e-01
4.924623115577889676e-01 2.209999999999999118e-02 7.828858280539162662e-01
4.974874371859296374e-01 2.209999999999999118e-02 8.392475605684248663e-01
5.025125628140703071e-01 2.209999999999999118e-02 8.907460240192711654e-01
5.075376884422110324e-01 2.209999999999999118e-02 9.354915309953811819e-01
5.125628140703517577e-01 2.209999999999999118e-02 9.711159565136319172e-01
5.175879396984924830e-01 2.209999999999999118e-02 9.945749387198180580e-01
5.226130653266332082e-01 2.209999999999999118e-02 1.001878297015847519e+00
5.276381909547738225e-01 2.209999999999999118e-02 9.877856154216325679e-01
5.326633165829145478e-01 2.209999999999999118e-02 9.458500993600825746e-01
5.376884422110552730e-01 2.209999999999999118e-02 8.702506034747956587e-01
5.427135678391959983e-01 2.209999999999999118e-02 7.610390242901489133e-01
5.477386934673367236e-01 2.209999999999999118e-02 6.294481977768814351e-01
5.527638190954774489e-01 2.209999999999999118e-02 4.949294716075421929e-01
5.577889447236180631e-01 2.209999999999999118e-02 3.745730379181698710e-01
5.628140703517587884e-01 2.209999999999999118e-02 2.763338915235150628e-01
5.678391959798995137e-01 2.209999999999999118e-02 2.004100269125835831e-01
5.728643216080402389e-01 2.209999999999999118e-02 1.434693125568447247e-01
5.778894472361809642e-01 2.209999999999999118e-02 1.015027423326442940e-01
5.829145728643215785e-01 2.209999999999999118e-02 7.095323453779134315e-02
5.879396984924623037e-01 2.209999999999999118e-02 4.896320507403618960e-02
5.929648241206030290e-01 2.209999999999999118e-02 3.332021313048103700e-02
5.979899497487437543e-01 2.209999999999999118e-02 2.233656660630464405e-02
6.030150753768844796e-01 2.209999999999999118e-02 1.473528365656539933e-02
6.080402010050250938e-01 2.209999999999999118e-02 9.557551240374257892e-03
6.130653266331658191e-01 2.209999999999999118e-02 6.090459525232079507e-03
6.180904522613065444e-01 2.209999999999999118e-02 3.810616464556214854e-03
6.231155778894472697e-01 2.209999999999999118e-02 2.339713431182271087e-03
6.281407035175879949e-01 2.209999999999999118e-02 1.409228260030362910e-03
6.331658291457286092e-01 2.209999999999999118e-02 8.323805223631794816e-04
6.381909547738693345e-01 2.209999999999999118e-02 4.820469489639259662e-04
6.432160804020100597e-01 2.209999999999999118e-02 2.736628394358894345e-04
6.482412060301507850e-01 2.209999999999999118e-02 1.522840351583602532e-04
6.532663316582915103e-01 2.209999999999999118e-02 8.305643901420976360e-05
6.582914572864321245e-01 2.209999999999999118e-02 4.439682027466867781e-05
6.633165829145728498e-01 2.209999999999999118e-02 2.325823862801099733e-05
6.683417085427135751e-01 2.209999999999999118e-02 1.194097967529465287e-05
6.733668341708543004e-01 2.209999999999999118e-02 6.008088378488365423e-06
6.783919597989950256e-01 2.209999999999999118e-02 2.962531362685134521e-06
6.834170854271356399e-01 2.209999999999999118e-02 1.431588534444255545e-06
6.884422110552763652e-01 2.209999999999999118e-02 6.779554176478048312e-07
6.934673366834170904e-01 2.209999999999999118e-02 3.146380302293096241e-07
6.984924623115578157e-01 2.209999999999999118e-02 1.431028139742531312e-07
7.035175879396985410e-01 2.209999999999999118e-02 6.378401753034387790e-08
7.085427135678391553e-01 2.209999999999999118e-02 2.786135485725761843e-08
7.135678391959798805e-01 2.209999999999999118e-02 1.192667051017319397e-08
7.185929648241206058e-01 2.209999999999999118e-02 5.003372326625314962e-09
7.236180904522613311e-01 2.209999999999999118e-02 2.056994002720455980e-09
7.286432160804020564e-01 2.209999999999999118e-02 8.287619957428080197e-10
7.336683417085426706e-01 2.209999999999999118e-02 3.272300861195066364e-10
7.386934673366833959e-01 2.209999999999999118e-02 1.266202661230047134e-10
7.437185929648241212e-01 2.209999999999999118e-02 4.801531840659165822e-11
7.487437185929648464e-01 2.209999999999999118e-02 1.784362140735779402e-11
7.537688442211055717e-01 2.209999999999999118e-02 6.498494905157732553e-12
7.587939698492462970e-01 2.209999999999999118e-02 2.319365330488467127e-12
7.638190954773869112e-01 2.209999999999999118e-02 8.112451905139540846e-13
7.688442211055276365e-01 2.209999999999999118e-02 2.780748455847275585e-13
7.738693467336683618e-01 2.209999999999999118e-02 9.341096744266211431e-14
7.788944723618090871e-01 2.209999999999999118e-02 3.075109825800194411e-14
7.839195979899498123e-01 2.209999999999999118e-02 9.920875225688104108e-15
7.889447236180904266e-01 2.209999999999999118e-02 3.136649124241357554e-15
7.939698492462311519e-01 2.209999999999999118e-02 9.718706967263199596e-16
7.989949748743718771e-01 2.209999999999999118e-02 2.951057226032344382e-16
8.040201005025126024e-01 2.209999999999999118e-02 8.781594324319102930e-17
8.090452261306533277e-01 2.209999999999999118e-02 2.560918192780838071e-17
8.140703517587939420e-01 2.209999999999999118e-02 7.318880157601734081e-18
8.190954773869346672e-01 2.209999999999999118e-02 2.049840936880937949e-18
8.241206030150753925e-01 2.209999999999999118e-02 5.626292206707224536e-19
8.291457286432161178e-01 2.209999999999999118e-02 1.513390492819467845e-19
