x t U
5.789473684210526550e-01 4.761904761904761640e-01 -1.017571423155031685e+00
6.842105263157893802e-01 4.761904761904761640e-01 -8.263609536146997447e-01
7.894736842105261054e-01 4.761904761904761640e-01 -5.732524673877414934e-01
8.947368421052630527e-01 4.761904761904761640e-01 -3.997931354490877887e-01
1.000000000000000000e+00 4.761904761904761640e-01 -1.474491878204305662e-01
-1.000000000000000000e+00 5.012531328320801727e-01 1.149149914276943740e-02
-8.947368421052631637e-01 5.012531328320801727e-01 3.540031502487115955e-01
-7.894736842105263275e-01 5.012531328320801727e-01 5.922136152319634750e-01
-6.842105263157894912e-01 5.012531328320801727e-01 8.626202922392289807e-01
-5.789473684210526550e-01 5.012531328320801727e-01 1.011194462661237470e+00
-4.736842105263158187e-01 5.012531328320801727e-01 9.355197992718128353e-01
-3.684210526315789824e-01 5.012531328320801727e-01 8.412986230127978970e-01
-2.631578947368421462e-01 5.012531328320801727e-01 7.061238913097007686e-01
-1.578947368421053099e-01 5.012531328320801727e-01 5.118076546800585103e-01
-5.263157894736847364e-02 5.012531328320801727e-01 2.191416777430754970e-01
5.263157894736836262e-02 5.012531328320801727e-01 1.418011822398395350e-01
1.578947368421053099e-01 5.012531328320801727e-01 -2.078585498636242590e-01
2.631578947368420351e-01 5.012531328320801727e-01 -4.742261477410991688e-01
3.684210526315787604e-01 5.012531328320801727e-01 -7.754808832953575815e-01
4.736842105263157077e-01 5.012531328320801727e-01 -9.740155129479413088e-01
5.789473684210526550e-01 5.012531328320801727e-01 -9.526393898163413310e-01
6.842105263157893802e-01 5.012531328320801727e-01 -9.105524156068649511e-01
7.894736842105261054e-01 5.012531328320801727e-01 -8.302949864296373939e-01
8.947368421052630527e-01 5.012531328320801727e-01 -6.675777175661371521e-01
1.000000000000000000e+00 5.012531328320801727e-01 -3.945702445142487691e-01
-1.000000000000000000e+00 5.263157894736841813e-01 -1.137630452452184637e-01
-8.947368421052631637e-01 5.263157894736841813e-01 1.251382883063116569e-01
-7.894736842105263275e-01 5.263157894736841813e-01 3.578104451238771078e-01
-6.842105263157894912e-01 5.263157894736841813e-01 5.746818642481344996e-01
-5.789473684210526550e-01 5.263157894736841813e-01 7.655621139585728763e-01
-4.736842105263158187e-01 5.263157894736841813e-01 8.946006887768309657e-01
-3.684210526315789824e-01 5.263157894736841813e-01 1.092904465462569696e+00
-2.631578947368421462e-01 5.263157894736841813e-01 9.346099041441767730e-01
-1.578947368421053099e-01 5.263157894736841813e-01 7.538744130779867492e-01
-5.263157894736847364e-02 5.263157894736841813e-01 5.266455343364447872e-01
5.263157894736836262e-02 5.263157894736841813e-01 2.152279721953465064e-01
1.578947368421053099e-01 5.263157894736841813e-01 -2.167688936292502533e-01
2.631578947368420351e-01 5.263157894736841813e-01 -5.361016075647659918e-01
3.684210526315787604e-01 5.263157894736841813e-01 -7.724741147140437025e-01
4.736842105263157077e-01 5.263157894736841813e-01 -7.906757188181188223e-01
5.789473684210526550e-01 5.263157894736841813e-01 -9.296128000903221000e-01
