x y U
1.842105263157894635e-01 1.315789473684210453e-01 3.983882221912254419e-03
2.105263157894736725e-01 1.315789473684210453e-01 3.698779608219226848e-03
2.368421052631578816e-01 1.315789473684210453e-01 3.187313649805126586e-03
2.631578947368420907e-01 1.315789473684210453e-01 2.480785791287069397e-03
2.894736842105263275e-01 1.315789473684210453e-01 1.622435161819267601e-03
3.157894736842105088e-01 1.315789473684210453e-01 6.647923633867679292e-04
3.421052631578946901e-01 1.315789473684210453e-01 -3.335353740961298171e-04
3.684210526315789269e-01 1.315789473684210453e-01 -1.311450924084692909e-03
3.947368421052631637e-01 1.315789473684210453e-01 -2.209106375052034311e-03
4.210526315789473450e-01 1.315789473684210453e-01 -2.971565690842730909e-03
4.473684210526315264e-01 1.315789473684210453e-01 -3.552166766866233540e-03
4.736842105263157632e-01 1.315789473684210453e-01 -3.915377126079224585e-03
5.000000000000000000e-01 1.315789473684210453e-01 -4.038968487681710538e-03
5.263157894736841813e-01 1.315789473684210453e-01 -3.915377126079226319e-03
5.526315789473683626e-01 1.315789473684210453e-01 -3.552166766866234841e-03
5.789473684210526550e-01 1.315789473684210453e-01 -2.971565690842733077e-03
6.052631578947368363e-01 1.315789473684210453e-01 -2.209106375052037347e-03
6.315789473684210176e-01 1.315789473684210453e-01 -1.311450924084697246e-03
6.578947368421051989e-01 1.315789473684210453e-01 -3.335353740961347502e-04
6.842105263157893802e-01 1.315789473684210453e-01 6.647923633867631587e-04
7.105263157894736725e-01 1.315789473684210453e-01 1.622435161819263697e-03
7.368421052631578538e-01 1.315789473684210453e-01 2.480785791287065060e-03
7.631578947368420351e-01 1.315789473684210453e-01 3.187313649805123116e-03
7.894736842105263275e-01 1.315789473684210453e-01 3.698779608219225114e-03
8.157894736842105088e-01 1.315789473684210453e-01 3.983882221912252684e-03
8.421052631578946901e-01 1.315789473684210453e-01 4.025173362566193160e-03
8.684210526315788714e-01 1.315789473684210453e-01 3.820126034334899150e-03
8.947368421052630527e-01 1.315789473684210453e-01 3.381289024645830078e-03
9.210526315789473450e-01 1.315789473684210453e-01 2.735518925083912402e-03
9.473684210526315264e-01 1.315789473684210453e-01 1.922336522271002237e-03
9.736842105263157077e-01 1.315789473684210453e-01 9.915081467448824074e-04
1.000000000000000000e+00 1.315789473684210453e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.578947368421052544e-01 0.000000000000000000e+00
2.631578947368420907e-02 1.578947368421052544e-01 9.111086117853873156e-04
5.263157894736841813e-02 1.578947368421052544e-01 1.766457861128737468e-03
7.894736842105262720e-02 1.578947368421052544e-01 2.513700828912250260e-03
1.052631578947368363e-01 1.578947368421052544e-01 3.107106642950164133e-03
1.315789473684210453e-01 1.578947368421052544e-01 3.510359183043248316e-03
1.578947368421052544e-01 1.578947368421052544e-01 3.698779608219225981e-03
1.842105263157894635e-01 1.578947368421052544e-01 3.660836688674133990e-03
2.105263157894736725e-01 1.578947368421052544e-01 3.398852510903098856e-03
2.368421052631578816e-01 1.578947368421052544e-01 2.928860367241915841e-03
2.631578947368420907e-01 1.578947368421052544e-01 2.279623526903858804e-03
2.894736842105263275e-01 1.578947368421052544e-01 1.490874939202393697e-03
3.157894736842105088e-01 1.578947368421052544e-01 6.108855981863083517e-04
3.421052631578946901e-01 1.578947368421052544e-01 -3.064896165217650763e-04
3.684210526315789269e-01 1.578947368421052544e-01 -1.205107829713993658e-03
3.947368421052631637e-01 1.578947368421052544e-01 -2.029974084698864169e-03
4.210526315789473450e-01 1.578947368421052544e-01 -2.730607005400061821e-03
4.473684210526315264e-01 1.578947368421052544e-01 -3.264128229722373323e-03
4.736842105263157632e-01 1.578947368421052544e-01 -3.597886542505826946e-03
5.000000000000000000e-01 1.578947368421052544e-01 -3.711456112527000868e-03
5.263157894736841813e-01 1.578947368421052544e-01 -3.597886542505828681e-03
5.526315789473683626e-01 1.578947368421052544e-01 -3.264128229722375058e-03
5.789473684210526550e-01 1.578947368421052544e-01 -2.730607005400064423e-03
6.052631578947368363e-01 1.578947368421052544e-01 -2.029974084698867205e-03
6.315789473684210176e-01 1.578947368421052544e-01 -1.205107829713997778e-03
6.578947368421051989e-01 1.578947368421052544e-01 -3.064896165217696300e-04
6.842105263157893802e-01 1.578947368421052544e-01 6.108855981863040149e-04
7.105263157894736725e-01 1.578947368421052544e-01 1.490874939202389794e-03
7.368421052631578538e-01 1.578947368421052544e-01 2.279623526903855769e-03
7.631578947368420351e-01 1.578947368421052544e-01 2.928860367241913672e-03
7.894736842105263275e-01 1.578947368421052544e-01 3.398852510903097122e-03
8.157894736842105088e-01 1.578947368421052544e-01 3.660836688674132689e-03
8.421052631578946901e-01 1.578947368421052544e-01 3.698779608219225981e-03
8.684210526315788714e-01 1.578947368421052544e-01 3.510359183043248316e-03
8.947368421052630527e-01 1.578947368421052544e-01 3.107106642950165001e-03
9.210526315789473450e-01 1.578947368421052544e-01 2.513700828912251127e-03
9.473684210526315264e-01 1.578947368421052544e-01 1.766457861128738118e-03
9.736842105263157077e-01 1.578947368421052544e-01 9.111086117853880745e-04
1.000000000000000000e+00 1.578947368421052544e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.842105263157894635e-01 0.000000000000000000e+00
2.631578947368420907e-02 1.842105263157894635e-01 7.319763214322172820e-04
5.263157894736841813e-02 1.842105263157894635e-01 1.419156081315368478e-03
7.894736842105262720e-02 1.842105263157894635e-01 2.019484243840855703e-03
1.052631578947368363e-01 1.842105263157894635e-01 2.496221044763856541e-03
1.315789473684210453e-01 1.842105263157894635e-01 2.820190445434016691e-03
1.578947368421052544e-01 1.842105263157894635e-01 2.971565690842732210e-03
1.842105263157894635e-01 1.842105263157894635e-01 2.941082696484253328e-03
2.105263157894736725e-01 1.842105263157894635e-01 2.730607005400063122e-03
2.368421052631578816e-01 1.842105263157894635e-01 2.353019617936987200e-03
2.631578947368420907e-01 1.842105263157894635e-01 1.831428681377090563e-03
2.894736842105263275e-01 1.842105263157894635e-01 1.197755283614751259e-03
3.157894736842105088e-01 1.842105263157894635e-01 4.907798995556648730e-04
3.421052631578946901e-01 1.842105263157894635e-01 -2.462309533208722275e-04
3.684210526315789269e-01 1.842105263157894635e-01 -9.681726028191621003e-04
3.947368421052631637e-01 1.842105263157894635e-01 -1.630862603975266351e-03
4.210526315789473450e-01 1.842105263157894635e-01 -2.193744681189102163e-03
4.473684210526315264e-01 1.842105263157894635e-01 -2.622370750720148108e-03
4.736842105263157632e-01 1.842105263157894635e-01 -2.890509125090164229e-03
5.000000000000000000e-01 1.842105263157894635e-01 -2.981749878404785226e-03
5.263157894736841813e-01 1.842105263157894635e-01 -2.890509125090165096e-03
5.526315789473683626e-01 1.842105263157894635e-01 -2.622370750720149843e-03
5.789473684210526550e-01 1.842105263157894635e-01 -2.193744681189103898e-03
6.052631578947368363e-01 1.842105263157894635e-01 -1.630862603975268737e-03
6.315789473684210176e-01 1.842105263157894635e-01 -9.681726028191653529e-04
6.578947368421051989e-01 1.842105263157894635e-01 -2.462309533208759138e-04
6.842105263157893802e-01 1.842105263157894635e-01 4.907798995556612951e-04
7.105263157894736725e-01 1.842105263157894635e-01 1.197755283614748006e-03
7.368421052631578538e-01 1.842105263157894635e-01 1.831428681377088178e-03
7.631578947368420351e-01 1.842105263157894635e-01 2.353019617936984598e-03
7.894736842105263275e-01 1.842105263157894635e-01 2.730607005400061387e-03
8.157894736842105088e-01 1.842105263157894635e-01 2.941082696484252461e-03
8.421052631578946901e-01 1.842105263157894635e-01 2.971565690842732210e-03
8.684210526315788714e-01 1.842105263157894635e-01 2.820190445434016691e-03
8.947368421052630527e-01 1.842105263157894635e-01 2.496221044763857408e-03
9.210526315789473450e-01 1.842105263157894635e-01 2.019484243840856137e-03
9.473684210526315264e-01 1.842105263157894635e-01 1.419156081315369128e-03
9.736842105263157077e-01 1.842105263157894635e-01 7.319763214322179325e-04
1.000000000000000000e+00 1.842105263157894635e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.105263157894736725e-01 0.000000000000000000e+00
2.631578947368420907e-02 2.105263157894736725e-01 4.735230388690067540e-04
5.263157894736841813e-02 2.105263157894736725e-01 9.180667196160300020e-04
7.894736842105262720e-02 2.105263157894736725e-01 1.306425205422649975e-03
1.052631578947368363e-01 2.105263157894736725e-01 1.614831163517092176e-03
1.315789473684210453e-01 2.105263157894736725e-01 1.824410313298524978e-03
1.578947368421052544e-01 2.105263157894736725e-01 1.922336522271002671e-03
1.842105263157894635e-01 2.105263157894736725e-01 1.902616758530269398e-03
2.105263157894736725e-01 2.105263157894736725e-01 1.766457861128738118e-03
2.368421052631578816e-01 2.105263157894736725e-01 1.522192682167369370e-03
2.631578947368420907e-01 2.105263157894736725e-01 1.184770120679162764e-03
2.894736842105263275e-01 2.105263157894736725e-01 7.748402579593369980e-04
3.157894736842105088e-01 2.105263157894736725e-01 3.174905835733985056e-04
3.421052631578946901e-01 2.105263157894736725e-01 -1.592893456607655668e-04
3.684210526315789269e-01 2.105263157894736725e-01 -6.263208516630948451e-04
3.947368421052631637e-01 2.105263157894736725e-01 -1.055021854670338361e-03
4.210526315789473450e-01 2.105263157894736725e-01 -1.419156081315368695e-03
4.473684210526315264e-01 2.105263157894736725e-01 -1.696438710602734190e-03
4.736842105263157632e-01 2.105263157894736725e-01 -1.869900193100762021e-03
5.000000000000000000e-01 2.105263157894736725e-01 -1.928924778341033599e-03
5.263157894736841813e-01 2.105263157894736725e-01 -1.869900193100762888e-03
5.526315789473683626e-01 2.105263157894736725e-01 -1.696438710602735057e-03
5.789473684210526550e-01 2.105263157894736725e-01 -1.419156081315369779e-03
6.052631578947368363e-01 2.105263157894736725e-01 -1.055021854670339879e-03
6.315789473684210176e-01 2.105263157894736725e-01 -6.263208516630967967e-04
6.578947368421051989e-01 2.105263157894736725e-01 -1.592893456607678436e-04
6.842105263157893802e-01 2.105263157894736725e-01 3.174905835733963372e-04
7.105263157894736725e-01 2.105263157894736725e-01 7.748402579593352633e-04
7.368421052631578538e-01 2.105263157894736725e-01 1.184770120679161246e-03
7.631578947368420351e-01 2.105263157894736725e-01 1.522192682167368069e-03
7.894736842105263275e-01 2.105263157894736725e-01 1.766457861128737468e-03
8.157894736842105088e-01 2.105263157894736725e-01 1.902616758530269398e-03
8.421052631578946901e-01 2.105263157894736725e-01 1.922336522271002671e-03
8.684210526315788714e-01 2.105263157894736725e-01 1.824410313298524978e-03
8.947368421052630527e-01 2.105263157894736725e-01 1.614831163517092393e-03
9.210526315789473450e-01 2.105263157894736725e-01 1.306425205422650192e-03
9.473684210526315264e-01 2.105263157894736725e-01 9.180667196160304357e-04
9.736842105263157077e-01 2.105263157894736725e-01 4.735230388690071335e-04
1.000000000000000000e+00 2.105263157894736725e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.368421052631578816e-01 0.000000000000000000e+00
2.631578947368420907e-02 2.368421052631578816e-01 1.637561875773551332e-04
5.263157894736841813e-02 2.368421052631578816e-01 3.174905835733979635e-04
7.894736842105262720e-02 2.368421052631578816e-01 4.517947247212154307e-04
1.052631578947368363e-01 2.368421052631578816e-01 5.584492690160672681e-04
1.315789473684210453e-01 2.368421052631578816e-01 6.309270150743853016e-04
1.578947368421052544e-01 2.368421052631578816e-01 6.647923633867669534e-04
1.842105263157894635e-01 2.368421052631578816e-01 6.579727726487502593e-04
2.105263157894736725e-01 2.368421052631578816e-01 6.108855981863073759e-04
2.368421052631578816e-01 2.368421052631578816e-01 5.264125500318762472e-04
2.631578947368420907e-01 2.368421052631578816e-01 4.097233338030965670e-04
2.894736842105263275e-01 2.368421052631578816e-01 2.679592674686654481e-04
3.157894736842105088e-01 2.368421052631578816e-01 1.097962364869683988e-04
3.421052631578946901e-01 2.368421052631578816e-01 -5.508626576945589557e-05
3.684210526315789269e-01 2.368421052631578816e-01 -2.165975178599988745e-04
3.947368421052631637e-01 2.368421052631578816e-01 -3.648531170611075502e-04
4.210526315789473450e-01 2.368421052631578816e-01 -4.907798995556638972e-04
4.473684210526315264e-01 2.368421052631578816e-01 -5.866712132327692045e-04
4.736842105263157632e-01 2.368421052631578816e-01 -6.466585606979284497e-04
5.000000000000000000e-01 2.368421052631578816e-01 -6.670707481922637542e-04
5.263157894736841813e-01 2.368421052631578816e-01 -6.466585606979286666e-04
5.526315789473683626e-01 2.368421052631578816e-01 -5.866712132327696382e-04
5.789473684210526550e-01 2.368421052631578816e-01 -4.907798995556642225e-04
6.052631578947368363e-01 2.368421052631578816e-01 -3.648531170611080381e-04
6.315789473684210176e-01 2.368421052631578816e-01 -2.165975178599995250e-04
6.578947368421051989e-01 2.368421052631578816e-01 -5.508626576945660030e-05
6.842105263157893802e-01 2.368421052631578816e-01 1.097962364869677348e-04
7.105263157894736725e-01 2.368421052631578816e-01 2.679592674686649603e-04
7.368421052631578538e-01 2.368421052631578816e-01 4.097233338030961333e-04
7.631578947368420351e-01 2.368421052631578816e-01 5.264125500318760304e-04
7.894736842105263275e-01 2.368421052631578816e-01 6.108855981863073759e-04
8.157894736842105088e-01 2.368421052631578816e-01 6.579727726487504761e-04
8.421052631578946901e-01 2.368421052631578816e-01 6.647923633867670618e-04
8.684210526315788714e-01 2.368421052631578816e-01 6.309270150743856269e-04
