x y U
0.455 0.101 0.002
0.465 0.101 0.001
0.475 0.101 0.001
0.485 0.101 0.001
0.495 0.101 0.001
0.505 0.101 0.001
0.515 0.101 0.001
0.525 0.101 0.000
0.535 0.101 0.000
0.545 0.101 0.000
0.556 0.101 -0.000
0.566 0.101 -0.000
0.576 0.101 -0.000
0.586 0.101 -0.000
0.596 0.101 -0.001
0.606 0.101 -0.001
0.616 0.101 -0.001
0.626 0.101 -0.001
0.636 0.101 -0.001
0.646 0.101 -0.001
0.657 0.101 -0.001
0.667 0.101 -0.001
0.677 0.101 -0.001
0.687 0.101 -0.001
0.697 0.101 -0.002
0.707 0.101 -0.002
0.717 0.101 -0.002
0.727 0.101 -0.002
0.737 0.101 -0.002
0.747 0.101 -0.002
0.758 0.101 -0.002
0.768 0.101 -0.002
0.778 0.101 -0.002
0.788 0.101 -0.002
0.798 0.101 -0.001
0.808 0.101 -0.001
0.818 0.101 -0.001
0.828 0.101 -0.001
0.838 0.101 -0.001
0.848 0.101 -0.001
0.859 0.101 -0.001
0.869 0.101 -0.001
0.879 0.101 -0.001
0.889 0.101 -0.001
0.899 0.101 -0.000
0.909 0.101 -0.000
0.919 0.101 -0.000
0.929 0.101 -0.000
0.939 0.101 0.000
0.949 0.101 0.000
0.960 0.101 0.000
0.970 0.101 0.001
0.980 0.101 0.001
0.990 0.101 0.001
1.000 0.101 0.001
0.000 0.111 0.001
0.010 0.111 0.001
0.020 0.111 0.002
0.030 0.111 0.002
0.040 0.111 0.002
0.051 0.111 0.002
0.061 0.111 0.002
0.071 0.111 0.002
0.081 0.111 0.003
0.091 0.111 0.003
0.101 0.111 0.003
0.111 0.111 0.003
0.121 0.111 0.003
0.131 0.111 0.003
0.141 0.111 0.003
0.152 0.111 0.004
0.162 0.111 0.004
0.172 0.111 0.004
0.182 0.111 0.004
0.192 0.111 0.004
0.202 0.111 0.004
0.212 0.111 0.004
0.222 0.111 0.004
0.232 0.111 0.004
0.242 0.111 0.004
0.253 0.111 0.004
0.263 0.111 0.004
0.273 0.111 0.004
0.283 0.111 0.004
0.293 0.111 0.004
0.303 0.111 0.004
